standage,yhat,yhat_mean,yhat_lower,yhat_upper,group,trait,variable,rsq
72,-0.01386725581834078,-0.01386725581834078,-0.701754205613001,0.685339166372898,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
75,-0.004569772843880182,-0.004569772843880181,-0.7014350623802915,0.7103727608146194,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
78,-0.003085332528947959,-0.00308533252894796,-0.7052249510536641,0.7117076298188246,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
81,0.005019309203839072,0.005019309203839073,-0.7085776770187687,0.7279144507519069,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
84,0.008736670213617131,0.00873667021361713,-0.704770420806083,0.7284414808758635,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
87,0.013799165365587214,0.013799165365587212,-0.7042301300057482,0.7433660395687747,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
90,0.01661287749813079,0.01661287749813079,-0.6973192938549744,0.7469016013833366,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
93,0.029132543694913405,0.029132543694913405,-0.6960937883326281,0.7506046151082368,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
96,0.041936508349026146,0.041936508349026146,-0.701411804422142,0.7689737051214116,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
99,0.04547794505320681,0.04547794505320681,-0.7068233150944472,0.7739821428976918,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
102,0.054810557439682474,0.054810557439682474,-0.7029295444695184,0.7763983686691327,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
105,0.06113596076345913,0.06113596076345914,-0.6997393127367346,0.7806710682997516,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
108,0.06602247040021392,0.06602247040021392,-0.6943993001080628,0.7804859220775371,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
111,0.06853325700858558,0.06853325700858558,-0.6913283923113966,0.7721640773253003,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
114,0.06990083051049804,0.06990083051049803,-0.6936512113856629,0.7783809566038249,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
117,0.07070036337192157,0.07070036337192157,-0.6898063660370274,0.7761135907042658,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
120,0.0712874189423532,0.0712874189423532,-0.6896967188780373,0.7776057405287944,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
123,0.07057187053032565,0.07057187053032565,-0.688341718026928,0.7725491463108853,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
126,0.07557461607770662,0.07557461607770662,-0.6905372441489276,0.7750270956465262,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
129,0.07880661830277491,0.07880661830277491,-0.6893983588465474,0.7741320853080575,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
132,0.07985849339755655,0.07985849339755655,-0.6892430163304192,0.7721839394971354,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
135,0.08605669512137376,0.08605669512137376,-0.6904087869698,0.7694790541649527,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
138,0.08540133434627277,0.08540133434627277,-0.6897948640764457,0.7685041985116011,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
141,0.08423667105429518,0.08423667105429518,-0.6918245526095377,0.7683703342973692,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
144,0.08281128722411638,0.08281128722411638,-0.6934250002279758,0.7664632802901685,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
147,0.08128394917638947,0.08128394917638947,-0.6940999228639788,0.7661011087498192,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
150,0.07704486153719893,0.07704486153719893,-0.7001163896250033,0.7630393768926944,Low Elevation (Lower 25%),seed_dry_mass,Elevation,0.675257090235472
0,0.1716463604537209,0.1716463604537209,-0.6250337795475662,0.6309680671812979,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
3,0.11094857847569033,0.11094857847569031,-0.8154301862023858,0.6258860112246422,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
6,0.08823381633525228,0.08823381633525228,-0.9013387732918147,0.6183002165783034,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
9,0.05716811647562902,0.05716811647562902,-1.039492985419923,0.6117916118898357,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
12,0.042883769830929175,0.042883769830929175,-1.0931071974985782,0.6043535698218692,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
15,0.02879424398259827,0.02879424398259827,-1.1304598951544707,0.5687683118466493,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
18,0.038744586917038026,0.038744586917038026,-1.14840493305989,0.5866054832326267,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
21,0.04123383373863797,0.04123383373863797,-1.1470205572747116,0.5971415777560444,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
24,0.041885853789695976,0.041885853789695976,-1.1490925383350523,0.5934838513500541,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
27,0.042783895239932354,0.04278389523993235,-1.1568528637046418,0.5991496246029582,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
30,0.045026200443740956,0.045026200443740956,-1.1574827271129076,0.6052600688893675,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
33,0.045831042449601476,0.045831042449601476,-1.1650716766821863,0.6037486223286228,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
36,0.0449300517557887,0.0449300517557887,-1.1768840595261327,0.6019684156592927,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
39,0.04522725266802093,0.04522725266802093,-1.1866654964271104,0.6004519811882321,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
42,0.041721887270935606,0.041721887270935606,-1.2007708000046275,0.6006097843376011,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
45,0.03917924318234647,0.03917924318234647,-1.2054171599619474,0.5986867429016798,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
48,0.04006301785360015,0.040063017853600155,-1.206590008106383,0.5982028347958857,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
51,0.043429808028223556,0.043429808028223556,-1.2049058995393769,0.6041138101362145,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
54,0.04439641728974854,0.04439641728974854,-1.209683569544629,0.607248548909438,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
57,0.04428382037826829,0.04428382037826829,-1.2094372013231633,0.6069727044774474,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
60,0.04267246915988498,0.04267246915988498,-1.2204894048071495,0.6103645870139014,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
63,0.04615437137476817,0.04615437137476817,-1.2125051876139539,0.6164603621255419,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
66,0.05128748827928082,0.05128748827928082,-1.2006577552554403,0.622486904178168,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
69,0.05315212789599348,0.05315212789599348,-1.1994801980133327,0.633001276540296,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
72,0.0594949516223457,0.0594949516223457,-1.1832957872314662,0.6341381283098911,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
75,0.06170205172618362,0.06170205172618362,-1.1818138861022132,0.6314178515918382,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
78,0.06589510996021698,0.06589510996021698,-1.176474197350548,0.6370186355479838,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
81,0.07044592166777774,0.07044592166777774,-1.1680862796540699,0.6388914212196534,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
84,0.07454637812666087,0.07454637812666087,-1.164262787090447,0.6470298962079263,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
87,0.07910410527541163,0.07910410527541163,-1.1563457535488448,0.6571055218664776,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
90,0.08137489030922923,0.08137489030922923,-1.1430208065185474,0.6567918775901406,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
93,0.08366648019281214,0.08366648019281214,-1.1254264232484186,0.6598847901725478,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
96,0.08724906767418367,0.08724906767418367,-1.1099594373415733,0.6550587091989555,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
99,0.08920155494320027,0.08920155494320027,-1.1095609352585274,0.655032206982133,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
102,0.09041756743989575,0.09041756743989575,-1.0907322905585517,0.6567923994497283,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
105,0.09243061648312303,0.09243061648312303,-1.0940595467006562,0.6557865038263899,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
108,0.09362111868934218,0.09362111868934218,-1.0779570272530317,0.6525556361338128,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
111,0.09977156134945556,0.09977156134945556,-1.0196652314335526,0.6491341321308823,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
114,0.10231718489694418,0.10231718489694418,-0.9949136524831137,0.6467066239879682,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
117,0.10252713072908598,0.10252713072908598,-0.9588123494074473,0.6445032740523129,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
120,0.10395294721354077,0.10395294721354077,-0.923224164968062,0.6474304299949184,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
123,0.10650361496974738,0.10650361496974739,-0.8922724612249955,0.6481859623155132,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
126,0.11074084557352024,0.11074084557352024,-0.859147561409512,0.6423666677927417,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
129,0.11410332687584954,0.11410332687584954,-0.8273115516566523,0.640686180488999,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
132,0.11565735557905954,0.11565735557905954,-0.8043744118864473,0.6363824849827826,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
135,0.11792331345136449,0.11792331345136449,-0.7940461157030735,0.6352317423251993,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
138,0.1186434146545265,0.1186434146545265,-0.7824091678886474,0.6306333053018777,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
141,0.11912796568267621,0.11912796568267622,-0.7751936651591099,0.6266866921012005,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
144,0.11793120629759776,0.11793120629759776,-0.7879508497814242,0.6251974759171974,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
147,0.11760503706417222,0.11760503706417222,-0.7675530002689417,0.6240395697679609,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
150,0.10539706908075258,0.10539706908075258,-0.7511670781293245,0.6154142013188351,High Elevation (Upper 25%),seed_dry_mass,Elevation,0.6312382453934854
0,-0.4797584222367644,-0.4797584222367644,-1.369292952135933,0.1853089646686575,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
3,-0.4730993713887213,-0.4730993713887213,-1.3622914329210758,0.1836064136270006,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
6,-0.4772548543517438,-0.4772548543517438,-1.354295879497502,0.17891771202409223,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
9,-0.47085564856367046,-0.47085564856367046,-1.357449820079224,0.20449335495376886,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
12,-0.47603325444146855,-0.47603325444146855,-1.3732426809856058,0.21080804399302128,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
15,-0.46193379201686513,-0.46193379201686513,-1.3615319433759772,0.21962264473435877,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
18,-0.4551262451338455,-0.4551262451338455,-1.3465481325869724,0.2163191912008552,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
21,-0.4438280134074158,-0.4438280134074158,-1.3344928641481397,0.23069099669537507,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
24,-0.4204265944603068,-0.4204265944603068,-1.3027172815881038,0.3002622736949879,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
27,-0.3988014640698232,-0.3988014640698232,-1.3177517094091868,0.34357966781413013,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
30,-0.37704181129215575,-0.37704181129215575,-1.309588841471276,0.3713001560805705,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
33,-0.36051496709044484,-0.36051496709044484,-1.3000117847670971,0.40233027058969417,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
36,-0.3454193108164636,-0.3454193108164636,-1.294034699704516,0.4025102938005065,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
39,-0.34342473235603477,-0.34342473235603477,-1.3074171987543886,0.4005590425153187,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
42,-0.31885379339936376,-0.31885379339936376,-1.31164974167899,0.4191282153575903,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
45,-0.3085386545635195,-0.3085386545635195,-1.3139180839518771,0.42331147726043705,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
48,-0.3015699332405775,-0.3015699332405775,-1.319391882507087,0.4203572920853873,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
51,-0.2853385484761683,-0.2853385484761683,-1.3063905612232611,0.41614326169030025,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
54,-0.2683087417302915,-0.2683087417302915,-1.315104408569948,0.3951092051980491,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
57,-0.23854038904200608,-0.23854038904200608,-1.3150114955112495,0.41425128160923197,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
60,-0.22503024843925004,-0.22503024843925004,-1.3048919066248517,0.43760370349925626,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
63,-0.20415914370701316,-0.20415914370701316,-1.3223453722121608,0.44916701942755205,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
66,-0.1927214347218364,-0.1927214347218364,-1.355085695050914,0.47849322102092573,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
69,-0.17909403822472894,-0.17909403822472894,-1.3723179754400214,0.5175612364181823,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
72,-0.17684677698185938,-0.1768467769818594,-1.4260243445626253,0.5411351544233503,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
75,-0.15821299010974346,-0.15821299010974346,-1.3902102710913686,0.5724931139733158,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
78,-0.1546825585316972,-0.1546825585316972,-1.400365378203935,0.5850764685172021,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
81,-0.13486460753371735,-0.13486460753371735,-1.3848634379821771,0.6179907425197028,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
84,-0.12301168555441039,-0.12301168555441039,-1.363071723949151,0.6337359918766703,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
87,-0.11221948851891252,-0.11221948851891252,-1.309559391615896,0.6373232041007414,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
90,-0.10315243332317835,-0.10315243332317835,-1.2664707210971735,0.6433308209282659,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
93,-0.09100988326508157,-0.09100988326508157,-1.2055219854938832,0.6418604064942137,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
96,-0.08908530255157157,-0.08908530255157159,-1.2049373559366416,0.640699065156277,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
99,-0.07693827425883422,-0.07693827425883422,-1.1357311080363417,0.6471205568202747,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
102,-0.0668019379659682,-0.0668019379659682,-1.0994949876499658,0.6480558757887762,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
105,-0.06412891645268746,-0.06412891645268746,-1.109095959714066,0.6484335567391347,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
108,-0.06511483177953449,-0.06511483177953449,-1.110605537601597,0.6515546591110614,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
111,-0.06155609173764233,-0.06155609173764233,-1.102274087721953,0.6440311922945445,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
114,-0.052666495011237775,-0.052666495011237775,-1.0859064702913512,0.6482426242172367,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
117,-0.0464035168218173,-0.0464035168218173,-1.066983922617234,0.6605126605228191,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
120,-0.0348749110961123,-0.0348749110961123,-1.0352216300860835,0.6693456975954389,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
123,-0.03559814488392653,-0.03559814488392653,-1.0439422045730797,0.6707089538925561,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
126,-0.03337817376773366,-0.03337817376773366,-1.037524743456224,0.6727757358797696,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
129,-0.03180910138394227,-0.03180910138394227,-1.0367177347017056,0.6745044522459729,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
132,-0.02953916196924381,-0.02953916196924382,-1.0338988486471252,0.674518011466244,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
135,-0.02578008569974444,-0.02578008569974444,-1.0299704589661376,0.6753283654362521,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
138,-0.024228809367764573,-0.024228809367764573,-1.0298520234515183,0.6735311370487105,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
141,-0.02337594779460279,-0.02337594779460279,-1.0284104645122707,0.6714900302923923,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
144,-0.021404500473466506,-0.021404500473466512,-1.023312619001375,0.6719215623984099,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
147,-0.02313638369911311,-0.023136383699113115,-1.0208497429864614,0.669686412348449,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
150,-0.03033514664526729,-0.030335146645267288,-1.0212862632602993,0.6458845353025023,Low Elevation (Lower 25%),shade_tolerance,Elevation,0.6487133396129836
0,-0.07122665350686548,-0.07122665350686548,-0.7321229894153864,0.8266921597080806,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
3,-0.07720730045147235,-0.07720730045147235,-0.732182655580243,0.8172389906870989,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
6,-0.09233217009713542,-0.09233217009713542,-0.7369606001586004,0.8198809615154832,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
9,-0.09478833737532016,-0.09478833737532016,-0.7440493019690191,0.8285237142015386,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
12,-0.10530221254823278,-0.10530221254823278,-0.7607138336250137,0.8226220691449174,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
15,-0.10894967871534775,-0.10894967871534775,-0.7767364679861669,0.833229572474921,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
18,-0.11104667586721652,-0.11104667586721652,-0.7813078448295714,0.8546987812011667,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
21,-0.11098935356594034,-0.11098935356594034,-0.7811880781972874,0.8650698918345303,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
24,-0.11390169626368128,-0.11390169626368128,-0.7899602436071284,0.8694987984717432,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
27,-0.11762043155700225,-0.11762043155700225,-0.7941238463810919,0.8819406712947566,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
30,-0.12103539620483326,-0.12103539620483326,-0.7966363337140038,0.8748445429383536,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
33,-0.12117211470118724,-0.12117211470118724,-0.7994225863104267,0.8725661557297202,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
36,-0.12312415733115674,-0.12312415733115674,-0.8086899292683974,0.8661679773177442,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
39,-0.12183689766974952,-0.12183689766974952,-0.8101659338067219,0.8639185179365454,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
42,-0.12067337289007277,-0.12067337289007277,-0.811706120790492,0.8624515073696943,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
45,-0.12083241169863361,-0.12083241169863361,-0.8166070210925476,0.8588863626923005,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
48,-0.1165390341306119,-0.1165390341306119,-0.8182110778193417,0.8594644715935821,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
51,-0.11430897999225959,-0.11430897999225959,-0.8138041236033365,0.8595571116786949,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
54,-0.11189854067173,-0.11189854067173,-0.8190813748814104,0.858025730851103,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
57,-0.10814349232456631,-0.10814349232456631,-0.8180962633868026,0.8547952210495859,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
60,-0.10734756865928347,-0.10734756865928347,-0.8168134808756065,0.851663473070542,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
63,-0.10238296580155169,-0.10238296580155169,-0.8056224394676991,0.8480175178896456,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
66,-0.09743494265646566,-0.09743494265646564,-0.8054571603933558,0.8433438356194938,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
69,-0.09541019831039303,-0.09541019831039303,-0.799615787958203,0.8377560749060893,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
72,-0.08865632579701252,-0.08865632579701252,-0.7885544700677344,0.8351868989141932,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
75,-0.08828257148516541,-0.08828257148516541,-0.7917156572948995,0.8312756999060426,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
78,-0.07209943212197996,-0.07209943212197996,-0.783218701112583,0.8378297241030931,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
81,-0.047313398822458476,-0.047313398822458476,-0.7713784723351309,0.8450816135043409,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
84,-0.04288232304851962,-0.04288232304851962,-0.7644005169015661,0.8548165754244463,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
87,-0.01846740658965951,-0.01846740658965951,-0.7425058684502295,0.8823935070241348,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
90,-0.010021441304536733,-0.010021441304536737,-0.7519570193965812,0.9033552345492485,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
93,0.006913470441785069,0.0069134704417850735,-0.7209459438997152,0.9103727595929484,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
96,0.02013197140695827,0.02013197140695827,-0.7202199966102144,0.9295203934731672,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
99,0.02345997496573874,0.02345997496573874,-0.7173386149275287,0.9298705245424008,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
102,0.0403632391615352,0.0403632391615352,-0.7083338257605857,0.9484545486784123,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
105,0.047877508428983494,0.047877508428983494,-0.6994193001593932,0.9605452458790165,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
108,0.05512285330164586,0.055122853301645854,-0.6865404442142102,0.9673590601803538,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
111,0.0782360406310465,0.0782360406310465,-0.6472462615178579,0.9760745319550773,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
114,0.09433652845535853,0.09433652845535853,-0.6206367281588921,0.9860472804491754,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
117,0.1081040000108484,0.1081040000108484,-0.6136569274196987,1.0108176796457669,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
120,0.11847957094039319,0.11847957094039319,-0.6065753397110706,1.014746398636509,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
123,0.12702624277066202,0.12702624277066202,-0.603911141784633,1.0342209971790557,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
126,0.13690483067585288,0.13690483067585288,-0.6121304843914652,1.0363060186525466,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
129,0.1456807701674482,0.14568077016744824,-0.6117506361296021,1.0467977940095585,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
132,0.16425021541760354,0.16425021541760354,-0.6024309084667758,1.059040881407569,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
135,0.16888696749868948,0.16888696749868948,-0.6010767197374204,1.0680812520633272,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
138,0.17730696879094188,0.17730696879094188,-0.5924845475337871,1.0716789061651397,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
141,0.18477001340242577,0.18477001340242577,-0.5881595944761137,1.067210919709063,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
144,0.18730434276692426,0.1873043427669243,-0.5833065332712438,1.0643555882564206,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
147,0.19486121691706465,0.19486121691706465,-0.5784100683073098,1.0574167177116944,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
150,0.19101550413187388,0.19101550413187388,-0.5744074379510539,1.0070334856836822,High Elevation (Upper 25%),shade_tolerance,Elevation,0.516119898293758
0,-0.5571880333524729,-0.5571880333524729,-1.0791485671854635,0.035362890855854805,Low Elevation (Lower 25%),height,Elevation,0.6035818353546498
3,-0.6796565853220408,-0.6796565853220408,-1.254809134652529,-0.12360869070468201,Low Elevation (Lower 25%),height,Elevation,0.6035818353546498
6,-1.0325647726226252,-1.0325647726226252,-1.5322647492097472,-0.5651431792268485,Low Elevation (Lower 25%),height,Elevation,0.6035818353546498
9,-1.0230294342440305,-1.0230294342440305,-1.519902362284649,-0.5573159592047254,Low Elevation (Lower 25%),height,Elevation,0.6035818353546498
12,-0.9437345270159853,-0.9437345270159853,-1.3867733108516744,-0.5266573574874346,Low Elevation (Lower 25%),height,Elevation,0.6035818353546498
15,-0.7966245632066535,-0.7966245632066535,-1.2751657772472313,-0.34811502004586775,Low Elevation (Lower 25%),height,Elevation,0.6035818353546498
